RouteDataID,CountryNum,StateNum,Route,RPID,Year,AOU,Count10,Count20,Count30,Count40,Count50,StopTotal,SpeciesTotal
6176733,840,55,001,101,1973,04570,0   ,0   ,0   ,1   ,0   ,1 ,1   
6176733,840,55,001,101,1973,04740,1   ,7   ,4   ,3   ,7   ,11,22  
6176733,840,55,001,101,1973,04860,0   ,0   ,0   ,3   ,1   ,2 ,4   
6176733,840,55,001,101,1973,04980,2   ,0   ,0   ,0   ,21  ,4 ,23  
6176733,840,55,001,101,1973,05011,1   ,0   ,0   ,12  ,2   ,6 ,15  
6176733,840,55,001,101,1973,05100,5   ,5   ,0   ,0   ,0   ,5 ,10  
6176733,840,55,001,101,1973,05600,0   ,0   ,0   ,4   ,0   ,2 ,4   
6176733,840,55,001,101,1973,05620,0   ,0   ,2   ,4   ,0   ,2 ,6   
6176733,840,55,001,101,1973,05730,0   ,2   ,3   ,12  ,0   ,5 ,17  
6176733,840,55,001,101,1973,05738,2   ,1   ,2   ,0   ,0   ,3 ,5   
6176733,840,55,001,101,1973,06170,0   ,0   ,0   ,0   ,3   ,1 ,3   
6176733,840,55,001,101,1973,06220,1   ,0   ,0   ,1   ,1   ,3 ,3   
6176733,840,55,001,101,1973,06560,0   ,0   ,0   ,3   ,0   ,1 ,3   
6176733,840,55,001,101,1973,07020,1   ,1   ,1   ,0   ,1   ,4 ,4   
6180742,840,55,001,101,1974,02730,6   ,0   ,0   ,0   ,0   ,2 ,6   
6180742,840,55,001,101,1974,02882,0   ,0   ,0   ,6   ,0   ,1 ,6   
6180742,840,55,001,101,1974,03160,18  ,13  ,0   ,3   ,0   ,8 ,34  
6180742,840,55,001,101,1974,03250,0   ,3   ,0   ,0   ,0   ,1 ,3   
6180742,840,55,001,101,1974,03370,1   ,0   ,0   ,0   ,0   ,1 ,1   
6180742,840,55,001,101,1974,03550,0   ,0   ,0   ,0   ,1   ,1 ,1   
6180742,840,55,001,101,1974,04210,0   ,2   ,0   ,0   ,0   ,1 ,2   
6180742,840,55,001,101,1974,04470,2   ,0   ,0   ,1   ,0   ,2 ,3   
6180742,840,55,001,101,1974,04740,13  ,7   ,4   ,0   ,9   ,12,33  
6180742,840,55,001,101,1974,04860,2   ,10  ,2   ,0   ,0   ,6 ,14  
6180742,840,55,001,101,1974,04980,0   ,0   ,0   ,0   ,11  ,1 ,11  
6180742,840,55,001,101,1974,05011,0   ,2   ,2   ,2   ,0   ,5 ,6   
6180742,840,55,001,101,1974,05100,0   ,9   ,21  ,3   ,8   ,6 ,41  
6180742,840,55,001,101,1974,05620,0   ,3   ,2   ,0   ,4   ,4 ,9   
6180742,840,55,001,101,1974,05730,0   ,1   ,1   ,0   ,0   ,2 ,2   
6180742,840,55,001,101,1974,05738,3   ,0   ,1   ,0   ,2   ,4 ,6   
6180742,840,55,001,101,1974,06220,1   ,0   ,0   ,0   ,1   ,2 ,2   
6180742,840,55,001,101,1974,07020,1   ,2   ,1   ,0   ,0   ,4 ,4   
6180742,840,55,001,101,1974,07610,0   ,1   ,1   ,0   ,0   ,2 ,2   
6247181,840,55,002,101,2005,02730,0   ,3   ,1   ,1   ,0   ,5 ,5   
6247181,840,55,002,101,2005,02882,2   ,0   ,0   ,0   ,3   ,4 ,5   
6247181,840,55,002,101,2005,03131,0   ,0   ,0   ,9   ,0   ,1 ,9   
6247181,840,55,002,101,2005,03160,2   ,3   ,6   ,0   ,0   ,9 ,11  
6247181,840,55,002,101,2005,03250,0   ,0   ,0   ,2   ,0   ,1 ,2   
6247181,840,55,002,101,2005,03420,0   ,0   ,0   ,1   ,0   ,1 ,1   
6247181,840,55,002,101,2005,03550,0   ,0   ,1   ,0   ,2   ,3 ,3   
6247181,840,55,002,101,2005,03600,0   ,0   ,0   ,1   ,0   ,1 ,1   
6247181,840,55,002,101,2005,04200,2   ,0   ,0   ,0   ,0   ,2 ,2   
6247181,840,55,002,101,2005,04470,0   ,0   ,0   ,1   ,2   ,3 ,3   
6247181,840,55,002,101,2005,04740,7   ,7   ,6   ,9   ,5   ,24,34  
6247181,840,55,002,101,2005,04860,2   ,5   ,1   ,7   ,0   ,12,15  
6247181,840,55,002,101,2005,04930,0   ,60  ,0   ,20  ,5   ,4 ,85  
6247181,840,55,002,101,2005,05011,11  ,7   ,17  ,9   ,11  ,31,55  
6247181,840,55,002,101,2005,05080,0   ,0   ,0   ,1   ,0   ,1 ,1   
6247181,840,55,002,101,2005,05100,0   ,2   ,1   ,0   ,0   ,2 ,3   
6247181,840,55,002,101,2005,05520,0   ,1   ,3   ,0   ,0   ,3 ,4   
6247181,840,55,002,101,2005,05620,0   ,1   ,0   ,5   ,1   ,6 ,7   
6247181,840,55,002,101,2005,05730,7   ,4   ,5   ,1   ,0   ,14,17  
6247181,840,55,002,101,2005,05738,3   ,4   ,9   ,6   ,4   ,21,26  
6247181,840,55,002,101,2005,06220,1   ,0   ,1   ,0   ,1   ,3 ,3   
6247181,840,55,002,101,2005,06882,0   ,0   ,10  ,0   ,0   ,1 ,10  
6247181,840,55,002,101,2005,07020,1   ,4   ,1   ,0   ,0   ,6 ,6   
6247181,840,55,002,101,2005,07030,0   ,0   ,1   ,0   ,0   ,1 ,1   
6247181,840,55,002,101,2005,07150,1   ,0   ,0   ,0   ,1   ,2 ,2   
6353276,840,55,002,101,2013,02580,0   ,2   ,0   ,0   ,0   ,1 ,2   
6353276,840,55,002,101,2013,02640,0   ,7   ,3   ,0   ,0   ,4 ,10  
6353276,840,55,002,101,2013,02730,0   ,4   ,2   ,1   ,0   ,4 ,7   
6353276,840,55,002,101,2013,02882,0   ,6   ,0   ,0   ,0   ,2 ,6   
6353276,840,55,002,101,2013,03160,0   ,2   ,2   ,6   ,0   ,6 ,10  
6353276,840,55,002,101,2013,03250,0   ,0   ,0   ,1   ,0   ,1 ,1   
6353276,840,55,002,101,2013,03370,0   ,0   ,0   ,1   ,0   ,1 ,1   
6353276,840,55,002,101,2013,03490,0   ,0   ,0   ,0   ,1   ,1 ,1   
6353276,840,55,002,101,2013,04200,3   ,0   ,1   ,4   ,0   ,7 ,8   
6353276,840,55,002,101,2013,04740,27  ,11  ,18  ,4   ,16  ,29,76  
6353276,840,55,002,101,2013,04860,7   ,12  ,1   ,4   ,0   ,16,24  
6353276,840,55,002,101,2013,04880,0   ,2   ,1   ,0   ,0   ,3 ,3   
6353276,840,55,002,101,2013,04930,0   ,0   ,0   ,1   ,0   ,1 ,1   
6353276,840,55,002,101,2013,04950,0   ,1   ,1   ,0   ,0   ,2 ,2   
6353276,840,55,002,101,2013,04980,0   ,0   ,0   ,1   ,0   ,1 ,1   
6353276,840,55,002,101,2013,05011,34  ,29  ,18  ,25  ,42  ,44,148 
6353276,840,55,002,101,2013,05080,0   ,0   ,0   ,1   ,0   ,1 ,1   
6353276,840,55,002,101,2013,05100,2   ,4   ,0   ,1   ,2   ,7 ,9   
6353276,840,55,002,101,2013,05190,0   ,1   ,0   ,0   ,0   ,1 ,1   
6353276,840,55,002,101,2013,05520,6   ,0   ,4   ,2   ,4   ,8 ,16  
6353276,840,55,002,101,2013,05620,1   ,1   ,0   ,0   ,0   ,2 ,2   
6353276,840,55,002,101,2013,05730,34  ,6   ,2   ,0   ,1   ,13,43  
6353276,840,55,002,101,2013,05738,44  ,14  ,9   ,10  ,2   ,25,79  
6353276,840,55,002,101,2013,06220,0   ,1   ,1   ,1   ,5   ,6 ,8   
6353276,840,55,002,101,2013,06520,0   ,0   ,0   ,1   ,0   ,1 ,1   
6353276,840,55,002,101,2013,06830,0   ,0   ,0   ,1   ,0   ,1 ,1   
6353276,840,55,002,101,2013,06882,0   ,0   ,0   ,2   ,0   ,1 ,2   
6353276,840,55,002,101,2013,07020,4   ,6   ,2   ,2   ,1   ,10,15  
6353276,840,55,002,101,2013,07150,0   ,0   ,2   ,3   ,0   ,5 ,5   
6353276,840,55,002,101,2013,07610,0   ,0   ,0   ,3   ,0   ,2 ,3   
6356145,840,55,002,101,2014,02640,0   ,10  ,0   ,0   ,0   ,4 ,10  
6356145,840,55,002,101,2014,02730,0   ,3   ,0   ,0   ,0   ,2 ,3   
6356145,840,55,002,101,2014,02882,0   ,2   ,0   ,1   ,0   ,2 ,3   
6356145,840,55,002,101,2014,02940,0   ,0   ,0   ,1   ,0   ,1 ,1   
6356145,840,55,002,101,2014,03131,0   ,0   ,0   ,3   ,0   ,2 ,3   
6356145,840,55,002,101,2014,03160,1   ,6   ,0   ,9   ,8   ,18,24  
6356145,840,55,002,101,2014,03600,0   ,0   ,0   ,1   ,0   ,1 ,1   
6356145,840,55,002,101,2014,04200,0   ,0   ,0   ,0   ,1   ,1 ,1   
6356145,840,55,002,101,2014,04470,0   ,0   ,0   ,0   ,1   ,1 ,1   
6356145,840,55,002,101,2014,04740,19  ,11  ,13  ,11  ,7   ,31,61  
6356145,840,55,002,101,2014,04750,0   ,0   ,0   ,2   ,0   ,2 ,2   
6356145,840,55,002,101,2014,04860,1   ,6   ,1   ,9   ,2   ,11,19  
6356145,840,55,002,101,2014,04930,0   ,1   ,0   ,0   ,0   ,1 ,1   
6356145,840,55,002,101,2014,05011,5   ,18  ,11  ,13  ,25  ,34,72  
6356145,840,55,002,101,2014,05080,0   ,0   ,0   ,1   ,0   ,1 ,1   
6356145,840,55,002,101,2014,05100,0   ,11  ,5   ,7   ,0   ,7 ,23  
6356145,840,55,002,101,2014,05190,0   ,2   ,0   ,2   ,0   ,2 ,4   
6356145,840,55,002,101,2014,05520,1   ,0   ,0   ,4   ,4   ,7 ,9   
6356145,840,55,002,101,2014,05730,3   ,2   ,4   ,5   ,0   ,7 ,14  
6356145,840,55,002,101,2014,05738,24  ,18  ,10  ,6   ,3   ,30,61  
6356145,840,55,002,101,2014,06130,0   ,0   ,0   ,1   ,0   ,1 ,1   
6356145,840,55,002,101,2014,06220,1   ,0   ,0   ,0   ,1   ,2 ,2   
6356145,840,55,002,101,2014,07020,2   ,0   ,0   ,0   ,3   ,5 ,5   
6356145,840,55,002,101,2014,07030,0   ,0   ,0   ,0   ,1   ,1 ,1   
6356145,840,55,002,101,2014,07150,3   ,0   ,1   ,5   ,4   ,10,13  
6356145,840,55,002,101,2014,07610,0   ,1   ,0   ,1   ,0   ,2 ,2   
6360468,840,55,002,101,2015,02640,3   ,5   ,1   ,1   ,0   ,5 ,10  
6360468,840,55,002,101,2015,02730,0   ,2   ,0   ,0   ,0   ,2 ,2   
6360468,840,55,002,101,2015,02882,4   ,11  ,2   ,2   ,0   ,9 ,19  
6360468,840,55,002,101,2015,02940,0   ,3   ,0   ,0   ,0   ,1 ,3   
6360468,840,55,002,101,2015,03160,10  ,25  ,4   ,21  ,6   ,27,66  
6360468,840,55,002,101,2015,03250,0   ,0   ,1   ,11  ,0   ,3 ,12  
6360468,840,55,002,101,2015,03370,0   ,0   ,0   ,1   ,0   ,1 ,1   
6360468,840,55,002,101,2015,03420,0   ,0   ,2   ,2   ,0   ,4 ,4   
6360468,840,55,002,101,2015,03490,0   ,0   ,0   ,0   ,1   ,1 ,1   
6360468,840,55,002,101,2015,04180,1   ,0   ,0   ,0   ,0   ,1 ,1   
6360468,840,55,002,101,2015,04470,0   ,1   ,0   ,1   ,0   ,2 ,2   
6360468,840,55,002,101,2015,04570,0   ,0   ,1   ,0   ,0   ,1 ,1   
6360468,840,55,002,101,2015,04740,13  ,7   ,21  ,4   ,21  ,28,66  
6360468,840,55,002,101,2015,04750,0   ,0   ,0   ,2   ,0   ,1 ,2   
6360468,840,55,002,101,2015,04860,4   ,10  ,1   ,2   ,4   ,16,21  
6360468,840,55,002,101,2015,04930,0   ,20  ,0   ,20  ,0   ,2 ,40  
6360468,840,55,002,101,2015,04950,0   ,2   ,0   ,0   ,0   ,1 ,2   
6360468,840,55,002,101,2015,04970,0   ,0   ,0   ,3   ,0   ,2 ,3   
6360468,840,55,002,101,2015,04980,0   ,41  ,4   ,2   ,0   ,7 ,47  
6360468,840,55,002,101,2015,05011,1   ,19  ,7   ,4   ,20  ,22,51  
6360468,840,55,002,101,2015,05080,0   ,0   ,0   ,1   ,0   ,1 ,1   
6360468,840,55,002,101,2015,05100,0   ,2   ,0   ,3   ,0   ,3 ,5   
6360468,840,55,002,101,2015,05190,0   ,0   ,3   ,3   ,0   ,4 ,6   
6360468,840,55,002,101,2015,05400,0   ,0   ,0   ,0   ,1   ,1 ,1   
6360468,840,55,002,101,2015,05520,1   ,2   ,4   ,5   ,0   ,10,12  
6360468,840,55,002,101,2015,05620,9   ,4   ,3   ,8   ,0   ,15,24  
6360468,840,55,002,101,2015,05730,48  ,9   ,16  ,9   ,4   ,27,86  
6360468,840,55,002,101,2015,05738,26  ,15  ,13  ,12  ,4   ,26,70  
6360468,840,55,002,101,2015,06120,0   ,0   ,1   ,1   ,0   ,2 ,2   
6360468,840,55,002,101,2015,06220,3   ,0   ,3   ,0   ,2   ,6 ,8   
6360468,840,55,002,101,2015,06520,0   ,0   ,0   ,1   ,0   ,1 ,1   
6360468,840,55,002,101,2015,07020,2   ,0   ,3   ,0   ,0   ,5 ,5   
6360468,840,55,002,101,2015,07150,5   ,1   ,3   ,9   ,7   ,19,25  
6363394,840,55,002,101,2016,02640,0   ,5   ,1   ,0   ,1   ,5 ,7   
6363394,840,55,002,101,2016,02730,0   ,3   ,2   ,2   ,0   ,6 ,7   
6363394,840,55,002,101,2016,02882,2   ,2   ,1   ,0   ,0   ,3 ,5   
6363394,840,55,002,101,2016,02940,0   ,0   ,1   ,1   ,0   ,2 ,2   
6363394,840,55,002,101,2016,03160,2   ,13  ,19  ,4   ,6   ,22,44  
6363394,840,55,002,101,2016,03250,0   ,0   ,0   ,1   ,3   ,3 ,4   
6363394,840,55,002,101,2016,03550,0   ,0   ,0   ,0   ,1   ,1 ,1   
6363394,840,55,002,101,2016,03600,0   ,0   ,0   ,1   ,0   ,1 ,1   
6363394,840,55,002,101,2016,03780,0   ,0   ,0   ,0   ,1   ,1 ,1   
6363394,840,55,002,101,2016,04200,4   ,1   ,0   ,0   ,0   ,4 ,5   
6363394,840,55,002,101,2016,04470,0   ,0   ,2   ,2   ,0   ,3 ,4   
6363394,840,55,002,101,2016,04570,0   ,1   ,1   ,0   ,0   ,2 ,2   
6363394,840,55,002,101,2016,04740,12  ,12  ,17  ,10  ,25  ,27,76  
6363394,840,55,002,101,2016,04860,8   ,6   ,1   ,3   ,6   ,19,24  
6363394,840,55,002,101,2016,04930,0   ,8   ,0   ,15  ,0   ,4 ,23  
6363394,840,55,002,101,2016,04950,0   ,1   ,0   ,0   ,0   ,1 ,1   
6363394,840,55,002,101,2016,05011,0   ,20  ,15  ,10  ,13  ,22,58  
6363394,840,55,002,101,2016,05080,0   ,0   ,0   ,1   ,0   ,1 ,1   
6363394,840,55,002,101,2016,05100,0   ,6   ,4   ,0   ,0   ,3 ,10  
6363394,840,55,002,101,2016,05520,1   ,2   ,4   ,3   ,0   ,8 ,10  
6363394,840,55,002,101,2016,05620,0   ,1   ,0   ,0   ,0   ,1 ,1   
6363394,840,55,002,101,2016,05730,20  ,8   ,4   ,8   ,2   ,19,42  
6363394,840,55,002,101,2016,05738,30  ,16  ,9   ,8   ,3   ,27,66  
6363394,840,55,002,101,2016,06220,3   ,2   ,0   ,1   ,3   ,6 ,9   
6363394,840,55,002,101,2016,06520,0   ,0   ,0   ,1   ,0   ,1 ,1   
6363394,840,55,002,101,2016,07020,2   ,3   ,0   ,0   ,0   ,3 ,5   
6363394,840,55,002,101,2016,07030,0   ,0   ,0   ,0   ,2   ,2 ,2   
6363394,840,55,002,101,2016,07150,3   ,0   ,1   ,7   ,5   ,11,16  
6363394,840,55,002,101,2016,07610,0   ,2   ,0   ,0   ,0   ,2 ,2   
6363394,840,55,002,101,2016,22860,0   ,0   ,0   ,2   ,0   ,1 ,2   
6366879,840,55,002,101,2017,02640,0   ,1   ,1   ,1   ,0   ,3 ,3   
6366879,840,55,002,101,2017,02730,0   ,1   ,1   ,0   ,0   ,2 ,2   
6366879,840,55,002,101,2017,02882,0   ,0   ,0   ,0   ,2   ,1 ,2   
6366879,840,55,002,101,2017,02940,0   ,3   ,0   ,4   ,1   ,4 ,8   
6366879,840,55,002,101,2017,03160,2   ,5   ,3   ,8   ,20  ,18,38  
6366879,840,55,002,101,2017,03250,0   ,1   ,0   ,1   ,0   ,2 ,2   
6366879,840,55,002,101,2017,03370,0   ,0   ,1   ,0   ,0   ,1 ,1   
6366879,840,55,002,101,2017,03420,0   ,0   ,1   ,1   ,0   ,2 ,2   
6366879,840,55,002,101,2017,03480,0   ,0   ,0   ,1   ,0   ,1 ,1   
6366879,840,55,002,101,2017,03600,0   ,3   ,0   ,0   ,0   ,2 ,3   
6366879,840,55,002,101,2017,03780,0   ,0   ,0   ,0   ,2   ,2 ,2   
6366879,840,55,002,101,2017,04290,0   ,0   ,0   ,0   ,1   ,1 ,1   
6366879,840,55,002,101,2017,04470,0   ,1   ,0   ,0   ,0   ,1 ,1   
6366879,840,55,002,101,2017,04740,4   ,15  ,20  ,5   ,26  ,28,70  
6366879,840,55,002,101,2017,04860,2   ,11  ,6   ,13  ,49  ,27,81  
6366879,840,55,002,101,2017,04930,0   ,1   ,0   ,30  ,0   ,4 ,31  
6366879,840,55,002,101,2017,05011,12  ,21  ,24  ,29  ,26  ,36,112 
6366879,840,55,002,101,2017,05080,0   ,0   ,0   ,1   ,0   ,1 ,1   
6366879,840,55,002,101,2017,05100,0   ,1   ,6   ,6   ,0   ,4 ,13  
6366879,840,55,002,101,2017,05190,0   ,0   ,0   ,8   ,0   ,1 ,8   
6366879,840,55,002,101,2017,05290,0   ,2   ,1   ,0   ,0   ,2 ,3   
6366879,840,55,002,101,2017,05520,0   ,1   ,0   ,4   ,4   ,8 ,9   
6366879,840,55,002,101,2017,05730,14  ,3   ,4   ,3   ,7   ,20,31  
6366879,840,55,002,101,2017,05738,17  ,11  ,14  ,11  ,8   ,32,61  
6366879,840,55,002,101,2017,07020,0   ,2   ,0   ,0   ,0   ,2 ,2   
6366879,840,55,002,101,2017,07030,0   ,0   ,0   ,0   ,1   ,1 ,1   
6366879,840,55,002,101,2017,07150,0   ,0   ,0   ,3   ,1   ,4 ,4   
6366879,840,55,002,101,2017,07610,0   ,0   ,0   ,3   ,0   ,2 ,3   
6366879,840,55,002,101,2017,22860,0   ,0   ,0   ,3   ,0   ,2 ,3   
6369675,840,55,002,101,2018,01870,0   ,0   ,0   ,8   ,0   ,1 ,8   
6369675,840,55,002,101,2018,02640,0   ,9   ,2   ,3   ,3   ,8 ,17  
6369675,840,55,002,101,2018,02730,0   ,4   ,0   ,1   ,0   ,3 ,5   
6369675,840,55,002,101,2018,02882,0   ,8   ,0   ,0   ,2   ,4 ,10  
6369675,840,55,002,101,2018,02940,0   ,2   ,0   ,2   ,0   ,3 ,4   
6369675,840,55,002,101,2018,03131,0   ,0   ,17  ,0   ,0   ,1 ,17  
6369675,840,55,002,101,2018,03160,1   ,20  ,0   ,26  ,4   ,19,51  
6369675,840,55,002,101,2018,03250,0   ,0   ,3   ,10  ,0   ,7 ,13  
6369675,840,55,002,101,2018,03370,2   ,0   ,0   ,1   ,0   ,3 ,3   
6369675,840,55,002,101,2018,03490,0   ,0   ,0   ,1   ,0   ,1 ,1   
6369675,840,55,002,101,2018,03600,0   ,0   ,0   ,1   ,0   ,1 ,1   
6369675,840,55,002,101,2018,03780,0   ,0   ,1   ,1   ,0   ,2 ,2   
6369675,840,55,002,101,2018,04470,0   ,1   ,0   ,1   ,0   ,2 ,2   
6369675,840,55,002,101,2018,04570,0   ,1   ,1   ,0   ,0   ,2 ,2   
6369675,840,55,002,101,2018,04620,0   ,0   ,0   ,1   ,0   ,1 ,1   
6369675,840,55,002,101,2018,04740,13  ,12  ,18  ,8   ,33  ,31,84  
6369675,840,55,002,101,2018,04860,5   ,6   ,9   ,4   ,5   ,22,29  
6369675,840,55,002,101,2018,04930,0   ,30  ,0   ,12  ,0   ,3 ,42  
6369675,840,55,002,101,2018,04950,0   ,2   ,2   ,0   ,0   ,3 ,4   
6369675,840,55,002,101,2018,04980,0   ,25  ,0   ,2   ,0   ,5 ,27  
6369675,840,55,002,101,2018,05011,8   ,26  ,25  ,25  ,26  ,39,110 
6369675,840,55,002,101,2018,05080,0   ,0   ,0   ,1   ,0   ,1 ,1   
6369675,840,55,002,101,2018,05100,0   ,2   ,4   ,2   ,0   ,5 ,8   
6369675,840,55,002,101,2018,05520,1   ,1   ,0   ,1   ,1   ,4 ,4   
6369675,840,55,002,101,2018,05620,1   ,0   ,0   ,0   ,0   ,1 ,1   
6369675,840,55,002,101,2018,05730,44  ,9   ,9   ,9   ,9   ,28,80  
6369675,840,55,002,101,2018,05738,28  ,18  ,15  ,7   ,6   ,30,74  
6369675,840,55,002,101,2018,06130,0   ,2   ,0   ,1   ,0   ,2 ,3   
6369675,840,55,002,101,2018,06220,0   ,0   ,0   ,0   ,2   ,1 ,2   
6369675,840,55,002,101,2018,06520,0   ,2   ,0   ,1   ,0   ,2 ,3   
6369675,840,55,002,101,2018,07020,4   ,0   ,0   ,0   ,1   ,3 ,5   
6369675,840,55,002,101,2018,07030,0   ,0   ,0   ,0   ,1   ,1 ,1   
6369675,840,55,002,101,2018,07150,0   ,0   ,0   ,2   ,2   ,4 ,4   
6369675,840,55,002,101,2018,07510,0   ,2   ,0   ,0   ,0   ,1 ,2   
6369675,840,55,002,101,2018,07610,0   ,2   ,0   ,1   ,0   ,2 ,3   
6373743,840,55,002,101,2019,02640,0   ,4   ,1   ,2   ,0   ,5 ,7   
6373743,840,55,002,101,2019,02730,0   ,4   ,0   ,3   ,1   ,6 ,8   
6373743,840,55,002,101,2019,02882,8   ,8   ,0   ,6   ,5   ,12,27  
