RouteDataID,CountryNum,StateNum,Route,RPID,Year,AOU,Count10,Count20,Count30,Count40,Count50,StopTotal,SpeciesTotal
6165706,840,59,001,101,1968,04980,2   ,1   ,26  ,0   ,1   ,9 ,30  
6165706,840,59,001,101,1968,05010,0   ,1   ,2   ,0   ,1   ,3 ,4   
6165706,840,59,001,101,1968,05070,0   ,0   ,0   ,1   ,0   ,1 ,1   
6165706,840,59,001,101,1968,05110,29  ,84  ,18  ,31  ,28  ,32,190 
6165706,840,59,001,101,1968,05290,0   ,1   ,0   ,0   ,0   ,1 ,1   
6165706,840,59,001,101,1968,05460,0   ,0   ,1   ,0   ,0   ,1 ,1   
6165706,840,59,001,101,1968,05600,0   ,1   ,0   ,1   ,1   ,3 ,3   
6165706,840,59,001,101,1968,05630,1   ,2   ,3   ,0   ,2   ,6 ,8   
6165706,840,59,001,101,1968,05810,0   ,1   ,1   ,1   ,0   ,3 ,3   
6165706,840,59,001,101,1968,05870,2   ,0   ,0   ,1   ,3   ,6 ,6   
6165706,840,59,001,101,1968,05930,5   ,1   ,2   ,0   ,0   ,8 ,8   
6165706,840,59,001,101,1968,05970,0   ,0   ,1   ,0   ,0   ,1 ,1   
6165706,840,59,001,101,1968,05980,1   ,1   ,2   ,1   ,0   ,5 ,5   
6165706,840,59,001,101,1968,06080,0   ,0   ,0   ,1   ,1   ,2 ,2   
6165706,840,59,001,101,1968,06110,0   ,0   ,1   ,0   ,0   ,1 ,1   
6165706,840,59,001,101,1968,06130,1   ,1   ,8   ,1   ,0   ,6 ,11  
6165706,840,59,001,101,1968,06240,0   ,0   ,2   ,2   ,0   ,3 ,4   
6165706,840,59,001,101,1968,06280,0   ,0   ,1   ,0   ,0   ,1 ,1   
6165706,840,59,001,101,1968,06520,0   ,0   ,3   ,0   ,0   ,1 ,3   
6165706,840,59,001,101,1968,06740,0   ,0   ,0   ,0   ,1   ,1 ,1   
6165706,840,59,001,101,1968,06810,0   ,2   ,2   ,1   ,1   ,6 ,6   
6165706,840,59,001,101,1968,06830,0   ,1   ,0   ,0   ,0   ,1 ,1   
6165706,840,59,001,101,1968,06882,24  ,45  ,10  ,16  ,12  ,18,107 
6165706,840,59,001,101,1968,07030,12  ,9   ,4   ,5   ,4   ,29,34  
6165706,840,59,001,101,1968,07040,2   ,0   ,0   ,0   ,2   ,3 ,4   
6165706,840,59,001,101,1968,07050,0   ,0   ,0   ,3   ,0   ,2 ,3   
6165706,840,59,001,101,1968,07180,0   ,1   ,0   ,0   ,0   ,1 ,1   
6165706,840,59,001,101,1968,07210,1   ,0   ,0   ,1   ,3   ,5 ,5   
6165706,840,59,001,101,1968,07310,0   ,0   ,2   ,1   ,1   ,4 ,4   
6165706,840,59,001,101,1968,07510,0   ,0   ,0   ,0   ,1   ,1 ,1   
6165706,840,59,001,101,1968,07550,0   ,0   ,0   ,1   ,1   ,2 ,2   
6165706,840,59,001,101,1968,07610,13  ,6   ,9   ,15  ,9   ,23,52  
6172386,840,59,001,101,1970,01330,0   ,0   ,1   ,0   ,0   ,1 ,1   
6172386,840,59,001,101,1970,01440,0   ,0   ,1   ,0   ,0   ,1 ,1   
6172386,840,59,001,101,1970,02730,0   ,1   ,0   ,0   ,0   ,1 ,1   
6172386,840,59,001,101,1970,02890,6   ,24  ,15  ,4   ,6   ,28,55  
6172386,840,59,001,101,1970,03131,7   ,9   ,0   ,13  ,0   ,6 ,29  
6172386,840,59,001,101,1970,03160,18  ,51  ,24  ,4   ,6   ,33,103 
6172386,840,59,001,101,1970,03940,0   ,0   ,0   ,0   ,1   ,1 ,1   
6172386,840,59,001,101,1970,04090,0   ,0   ,0   ,2   ,0   ,2 ,2   
6172386,840,59,001,101,1970,04120,1   ,3   ,1   ,1   ,2   ,6 ,8   
6172386,840,59,001,101,1970,04230,4   ,5   ,3   ,3   ,9   ,7 ,24  
6172386,840,59,001,101,1970,04440,3   ,5   ,3   ,0   ,2   ,8 ,13  
6172386,840,59,001,101,1970,04520,0   ,0   ,1   ,1   ,2   ,4 ,4   
6172386,840,59,001,101,1970,04610,0   ,0   ,0   ,0   ,1   ,1 ,1   
6172386,840,59,001,101,1970,04770,5   ,8   ,5   ,8   ,4   ,20,30  
6172386,840,59,001,101,1970,04880,0   ,4   ,7   ,1   ,3   ,8 ,15  
6172386,840,59,001,101,1970,04900,0   ,0   ,0   ,1   ,0   ,1 ,1   
6172386,840,59,001,101,1970,04930,62  ,94  ,41  ,18  ,34  ,35,249 
6172386,840,59,001,101,1970,04980,2   ,3   ,9   ,0   ,0   ,5 ,14  
6172386,840,59,001,101,1970,05010,1   ,1   ,4   ,1   ,0   ,6 ,7   
6172386,840,59,001,101,1970,05110,52  ,33  ,17  ,45  ,35  ,36,182 
6172386,840,59,001,101,1970,05290,0   ,7   ,0   ,1   ,0   ,4 ,8   
6172386,840,59,001,101,1970,05600,0   ,3   ,6   ,1   ,0   ,9 ,10  
6172386,840,59,001,101,1970,05630,2   ,0   ,1   ,1   ,3   ,7 ,7   
6172386,840,59,001,101,1970,05810,1   ,4   ,0   ,3   ,1   ,7 ,9   
6172386,840,59,001,101,1970,05870,0   ,0   ,0   ,0   ,10  ,6 ,10  
6172386,840,59,001,101,1970,05930,4   ,0   ,0   ,0   ,0   ,2 ,4   
6172386,840,59,001,101,1970,05980,2   ,1   ,2   ,1   ,1   ,6 ,7   
6172386,840,59,001,101,1970,06080,0   ,0   ,0   ,0   ,3   ,2 ,3   
6172386,840,59,001,101,1970,06110,0   ,0   ,11  ,0   ,1   ,3 ,12  
6172386,840,59,001,101,1970,06130,0   ,1   ,4   ,3   ,0   ,6 ,8   
6172386,840,59,001,101,1970,06240,0   ,0   ,1   ,3   ,0   ,4 ,4   
6172386,840,59,001,101,1970,06280,0   ,0   ,1   ,1   ,0   ,2 ,2   
6172386,840,59,001,101,1970,06520,0   ,0   ,1   ,0   ,0   ,1 ,1   
6172386,840,59,001,101,1970,06740,0   ,0   ,0   ,0   ,2   ,1 ,2   
6172386,840,59,001,101,1970,06810,0   ,0   ,0   ,1   ,0   ,1 ,1   
6172386,840,59,001,101,1970,06882,46  ,39  ,35  ,28  ,7   ,29,155 
6172386,840,59,001,101,1970,07030,14  ,10  ,7   ,1   ,4   ,24,36  
6172386,840,59,001,101,1970,07040,0   ,0   ,0   ,0   ,1   ,1 ,1   
6172386,840,59,001,101,1970,07050,0   ,0   ,0   ,1   ,0   ,1 ,1   
6172386,840,59,001,101,1970,07180,0   ,0   ,2   ,2   ,0   ,4 ,4   
6172386,840,59,001,101,1970,07310,0   ,1   ,1   ,0   ,0   ,2 ,2   
6172386,840,59,001,101,1970,07360,0   ,0   ,0   ,1   ,0   ,1 ,1   
6172386,840,59,001,101,1970,07610,22  ,12  ,11  ,13  ,11  ,33,69  
6199253,840,59,001,101,1986,02010,0   ,0   ,0   ,0   ,1   ,1 ,1   
6199253,840,59,001,101,1986,02730,1   ,1   ,7   ,1   ,0   ,7 ,10  
6199253,840,59,001,101,1986,02890,3   ,3   ,7   ,4   ,2   ,18,19  
6199253,840,59,001,101,1986,03131,1   ,3   ,9   ,0   ,0   ,6 ,13  
6199253,840,59,001,101,1986,03160,4   ,38  ,10  ,7   ,10  ,25,69  
6199253,840,59,001,101,1986,03250,0   ,0   ,2   ,5   ,6   ,9 ,13  
6199253,840,59,001,101,1986,03430,0   ,0   ,0   ,0   ,1   ,1 ,1   
6199253,840,59,001,101,1986,03600,0   ,0   ,1   ,0   ,0   ,1 ,1   
6199253,840,59,001,101,1986,03870,1   ,0   ,0   ,0   ,0   ,1 ,1   
6199253,840,59,001,101,1986,03930,0   ,0   ,0   ,1   ,0   ,1 ,1   
6199253,840,59,001,101,1986,03940,0   ,0   ,0   ,0   ,1   ,1 ,1   
6199253,840,59,001,101,1986,04090,0   ,0   ,2   ,0   ,0   ,2 ,2   
6199253,840,59,001,101,1986,04120,0   ,0   ,1   ,0   ,3   ,4 ,4   
6199253,840,59,001,101,1986,04230,13  ,1   ,4   ,10  ,3   ,10,31  
6199253,840,59,001,101,1986,04280,0   ,0   ,1   ,0   ,0   ,1 ,1   
6199253,840,59,001,101,1986,04440,0   ,0   ,1   ,0   ,1   ,2 ,2   
6199253,840,59,001,101,1986,04610,0   ,0   ,1   ,2   ,0   ,3 ,3   
6199253,840,59,001,101,1986,04660,0   ,1   ,0   ,0   ,0   ,1 ,1   
6199253,840,59,001,101,1986,04770,5   ,2   ,0   ,5   ,3   ,11,15  
6199253,840,59,001,101,1986,04880,31  ,4   ,6   ,5   ,6   ,21,52  
6199253,840,59,001,101,1986,04930,63  ,22  ,34  ,29  ,25  ,35,173 
6199253,840,59,001,101,1986,04950,0   ,2   ,1   ,0   ,0   ,2 ,3   
6199253,840,59,001,101,1986,04980,1   ,5   ,2   ,3   ,0   ,7 ,11  
6199253,840,59,001,101,1986,05010,0   ,2   ,0   ,1   ,0   ,3 ,3   
6199253,840,59,001,101,1986,05060,0   ,0   ,1   ,1   ,0   ,2 ,2   
6199253,840,59,001,101,1986,05110,68  ,26  ,20  ,10  ,17  ,33,141 
6199253,840,59,001,101,1986,05190,9   ,21  ,5   ,0   ,0   ,11,35  
6199253,840,59,001,101,1986,05290,0   ,1   ,0   ,0   ,0   ,1 ,1   
6199253,840,59,001,101,1986,05460,0   ,1   ,0   ,0   ,0   ,1 ,1   
6199253,840,59,001,101,1986,05600,1   ,0   ,1   ,1   ,0   ,3 ,3   
6199253,840,59,001,101,1986,05630,2   ,2   ,1   ,0   ,0   ,5 ,5   
6199253,840,59,001,101,1986,05810,3   ,2   ,5   ,2   ,1   ,13,13  
6199253,840,59,001,101,1986,05870,0   ,0   ,0   ,0   ,1   ,1 ,1   
6199253,840,59,001,101,1986,05930,5   ,0   ,1   ,4   ,0   ,8 ,10  
6199253,840,59,001,101,1986,05980,0   ,0   ,2   ,0   ,0   ,2 ,2   
6199253,840,59,001,101,1986,06080,1   ,0   ,0   ,1   ,0   ,2 ,2   
6199253,840,59,001,101,1986,06110,0   ,0   ,2   ,12  ,2   ,4 ,16  
6199253,840,59,001,101,1986,06130,0   ,2   ,4   ,3   ,0   ,6 ,9   
6199253,840,59,001,101,1986,06240,0   ,1   ,1   ,1   ,0   ,3 ,3   
6199253,840,59,001,101,1986,06310,0   ,0   ,0   ,1   ,1   ,2 ,2   
6199253,840,59,001,101,1986,06370,0   ,0   ,0   ,1   ,0   ,1 ,1   
6199253,840,59,001,101,1986,06730,0   ,0   ,0   ,1   ,0   ,1 ,1   
6199253,840,59,001,101,1986,06740,1   ,2   ,0   ,0   ,5   ,5 ,8   
6199253,840,59,001,101,1986,06810,0   ,1   ,0   ,1   ,0   ,2 ,2   
6199253,840,59,001,101,1986,06830,0   ,1   ,0   ,0   ,0   ,1 ,1   
6199253,840,59,001,101,1986,06882,5   ,5   ,6   ,17  ,5   ,17,38  
6199253,840,59,001,101,1986,07030,9   ,7   ,9   ,2   ,2   ,26,29  
6199253,840,59,001,101,1986,07040,0   ,0   ,0   ,2   ,1   ,3 ,3   
6199253,840,59,001,101,1986,07050,0   ,0   ,0   ,0   ,1   ,1 ,1   
6199253,840,59,001,101,1986,07210,1   ,2   ,0   ,0   ,0   ,2 ,3   
6199253,840,59,001,101,1986,07310,1   ,0   ,0   ,4   ,4   ,7 ,9   
6199253,840,59,001,101,1986,07510,0   ,0   ,0   ,0   ,1   ,1 ,1   
6199253,840,59,001,101,1986,07550,0   ,1   ,1   ,3   ,1   ,6 ,6   
6199253,840,59,001,101,1986,07610,16  ,26  ,15  ,16  ,10  ,33,83  
6203560,840,59,001,101,1987,01320,0   ,2   ,0   ,0   ,0   ,1 ,2   
6203560,840,59,001,101,1987,01720,0   ,0   ,0   ,2   ,0   ,1 ,2   
6203560,840,59,001,101,1987,01940,0   ,0   ,1   ,0   ,1   ,2 ,2   
6203560,840,59,001,101,1987,02010,0   ,1   ,0   ,1   ,0   ,2 ,2   
6203560,840,59,001,101,1987,02730,0   ,2   ,0   ,0   ,0   ,1 ,2   
6203560,840,59,001,101,1987,02890,1   ,1   ,3   ,5   ,2   ,10,12  
6203560,840,59,001,101,1987,03131,0   ,0   ,9   ,3   ,0   ,5 ,12  
6203560,840,59,001,101,1987,03160,12  ,28  ,18  ,4   ,3   ,22,65  
6203560,840,59,001,101,1987,03250,0   ,0   ,6   ,4   ,1   ,3 ,11  
6203560,840,59,001,101,1987,03370,0   ,0   ,1   ,0   ,0   ,1 ,1   
6203560,840,59,001,101,1987,03600,0   ,0   ,1   ,0   ,0   ,1 ,1   
6203560,840,59,001,101,1987,03940,0   ,0   ,0   ,0   ,1   ,1 ,1   
6203560,840,59,001,101,1987,04090,0   ,0   ,0   ,1   ,0   ,1 ,1   
6203560,840,59,001,101,1987,04120,0   ,1   ,0   ,1   ,3   ,5 ,5   
6203560,840,59,001,101,1987,04230,6   ,3   ,0   ,33  ,11  ,12,53  
6203560,840,59,001,101,1987,04440,0   ,1   ,7   ,1   ,0   ,7 ,9   
6203560,840,59,001,101,1987,04520,0   ,0   ,0   ,1   ,1   ,2 ,2   
6203560,840,59,001,101,1987,04610,0   ,0   ,0   ,2   ,2   ,4 ,4   
6203560,840,59,001,101,1987,04740,0   ,0   ,0   ,1   ,0   ,1 ,1   
6203560,840,59,001,101,1987,04770,3   ,0   ,0   ,2   ,4   ,9 ,9   
6203560,840,59,001,101,1987,04880,8   ,2   ,2   ,6   ,5   ,18,23  
6203560,840,59,001,101,1987,04900,0   ,2   ,1   ,1   ,3   ,4 ,7   
6203560,840,59,001,101,1987,04930,37  ,25  ,37  ,20  ,21  ,35,140 
6203560,840,59,001,101,1987,04950,5   ,1   ,1   ,0   ,2   ,5 ,9   
6203560,840,59,001,101,1987,04980,5   ,14  ,8   ,4   ,4   ,13,35  
6203560,840,59,001,101,1987,05010,0   ,1   ,0   ,0   ,0   ,1 ,1   
6203560,840,59,001,101,1987,05060,0   ,0   ,0   ,1   ,0   ,1 ,1   
6203560,840,59,001,101,1987,05070,0   ,0   ,0   ,1   ,0   ,1 ,1   
6203560,840,59,001,101,1987,05110,40  ,29  ,37  ,19  ,17  ,32,142 
6203560,840,59,001,101,1987,05190,3   ,10  ,6   ,1   ,1   ,13,21  
6203560,840,59,001,101,1987,05290,0   ,0   ,0   ,0   ,3   ,3 ,3   
6203560,840,59,001,101,1987,05600,0   ,3   ,1   ,3   ,4   ,8 ,11  
6203560,840,59,001,101,1987,05630,0   ,1   ,2   ,0   ,0   ,3 ,3   
6203560,840,59,001,101,1987,05810,3   ,9   ,11  ,1   ,1   ,17,25  
6203560,840,59,001,101,1987,05870,0   ,0   ,0   ,0   ,4   ,4 ,4   
6203560,840,59,001,101,1987,05930,10  ,0   ,1   ,1   ,0   ,7 ,12  
6203560,840,59,001,101,1987,05970,0   ,1   ,1   ,0   ,0   ,2 ,2   
6203560,840,59,001,101,1987,05980,1   ,1   ,1   ,2   ,1   ,6 ,6   
6203560,840,59,001,101,1987,06080,0   ,0   ,0   ,1   ,2   ,3 ,3   
6203560,840,59,001,101,1987,06110,0   ,3   ,5   ,30  ,0   ,6 ,38  
6203560,840,59,001,101,1987,06130,0   ,5   ,3   ,0   ,5   ,5 ,13  
6203560,840,59,001,101,1987,06240,0   ,2   ,1   ,3   ,0   ,5 ,6   
6203560,840,59,001,101,1987,06280,0   ,0   ,0   ,0   ,1   ,1 ,1   
6203560,840,59,001,101,1987,06310,0   ,1   ,0   ,0   ,1   ,2 ,2   
6203560,840,59,001,101,1987,06740,0   ,1   ,0   ,0   ,2   ,3 ,3   
6203560,840,59,001,101,1987,06810,1   ,0   ,2   ,2   ,1   ,6 ,6   
6203560,840,59,001,101,1987,06882,10  ,3   ,19  ,12  ,4   ,14,48  
6203560,840,59,001,101,1987,07030,4   ,9   ,5   ,4   ,3   ,20,25  
6203560,840,59,001,101,1987,07040,2   ,0   ,0   ,1   ,1   ,4 ,4   
6203560,840,59,001,101,1987,07050,0   ,1   ,1   ,2   ,3   ,7 ,7   
6203560,840,59,001,101,1987,07180,2   ,0   ,0   ,2   ,0   ,4 ,4   
6203560,840,59,001,101,1987,07210,0   ,2   ,0   ,1   ,3   ,6 ,6   
6203560,840,59,001,101,1987,07310,4   ,2   ,0   ,3   ,1   ,10,10  
6203560,840,59,001,101,1987,07360,1   ,0   ,1   ,0   ,0   ,2 ,2   
6203560,840,59,001,101,1987,07550,2   ,0   ,0   ,1   ,3   ,6 ,6   
6203560,840,59,001,101,1987,07610,12  ,21  ,8   ,8   ,12  ,29,61  
6205418,840,59,001,101,1988,01940,0   ,0   ,1   ,0   ,0   ,1 ,1   
6205418,840,59,001,101,1988,02010,0   ,0   ,0   ,1   ,1   ,2 ,2   
6205418,840,59,001,101,1988,02730,0   ,0   ,3   ,3   ,0   ,5 ,6   
6205418,840,59,001,101,1988,02890,1   ,4   ,0   ,0   ,2   ,6 ,7   
6205418,840,59,001,101,1988,03131,8   ,7   ,7   ,2   ,0   ,7 ,24  
6205418,840,59,001,101,1988,03160,14  ,25  ,21  ,8   ,6   ,31,74  
6205418,840,59,001,101,1988,03250,0   ,1   ,1   ,0   ,0   ,2 ,2   
6205418,840,59,001,101,1988,03940,0   ,0   ,0   ,0   ,1   ,1 ,1   
6205418,840,59,001,101,1988,04090,2   ,1   ,0   ,1   ,1   ,5 ,5   
6205418,840,59,001,101,1988,04120,0   ,0   ,0   ,1   ,1   ,2 ,2   
6205418,840,59,001,101,1988,04230,10  ,2   ,2   ,16  ,2   ,7 ,32  
6205418,840,59,001,101,1988,04440,1   ,1   ,3   ,2   ,1   ,8 ,8   
6205418,840,59,001,101,1988,04520,0   ,0   ,0   ,0   ,3   ,3 ,3   
6205418,840,59,001,101,1988,04610,0   ,0   ,0   ,2   ,0   ,2 ,2   
6205418,840,59,001,101,1988,04770,1   ,1   ,2   ,4   ,7   ,11,15  
6205418,840,59,001,101,1988,04880,17  ,5   ,7   ,0   ,1   ,15,30  
6205418,840,59,001,101,1988,04900,0   ,0   ,0   ,0   ,1   ,1 ,1   
6205418,840,59,001,101,1988,04930,67  ,32  ,25  ,25  ,13  ,34,162 
6205418,840,59,001,101,1988,04950,0   ,4   ,1   ,3   ,0   ,5 ,8   
6205418,840,59,001,101,1988,04980,2   ,11  ,1   ,1   ,1   ,7 ,16  
6205418,840,59,001,101,1988,05010,0   ,2   ,0   ,0   ,0   ,2 ,2   
6205418,840,59,001,101,1988,05060,0   ,1   ,3   ,0   ,0   ,4 ,4   
6205418,840,59,001,101,1988,05070,0   ,1   ,0   ,1   ,0   ,2 ,2   
6205418,840,59,001,101,1988,05110,54  ,23  ,32  ,25  ,15  ,38,149 
6205418,840,59,001,101,1988,05190,11  ,3   ,20  ,5   ,4   ,14,43  
6205418,840,59,001,101,1988,05290,0   ,1   ,1   ,0   ,0   ,2 ,2   
6205418,840,59,001,101,1988,05460,0   ,1   ,0   ,0   ,0   ,1 ,1   
6205418,840,59,001,101,1988,05600,0   ,0   ,2   ,1   ,2   ,5 ,5   
6205418,840,59,001,101,1988,05630,1   ,0   ,2   ,1   ,0   ,4 ,4   
6205418,840,59,001,101,1988,05810,1   ,6   ,4   ,1   ,1   ,10,13  
6205418,840,59,001,101,1988,05870,0   ,0   ,0   ,0   ,1   ,1 ,1   
6205418,840,59,001,101,1988,05930,5   ,1   ,3   ,1   ,2   ,10,12  
6205418,840,59,001,101,1988,05980,2   ,0   ,0   ,0   ,1   ,3 ,3   
6205418,840,59,001,101,1988,06080,0   ,0   ,0   ,1   ,1   ,2 ,2   
6205418,840,59,001,101,1988,06110,1   ,5   ,10  ,50  ,0   ,5 ,66  
6205418,840,59,001,101,1988,06130,0   ,4   ,3   ,8   ,0   ,7 ,15  
6205418,840,59,001,101,1988,06190,0   ,0   ,1   ,0   ,3   ,2 ,4   
6205418,840,59,001,101,1988,06240,0   ,0   ,1   ,1   ,0   ,2 ,2   
6205418,840,59,001,101,1988,06710,0   ,0   ,0   ,0   ,1   ,1 ,1   
6205418,840,59,001,101,1988,06740,0   ,1   ,1   ,2   ,5   ,8 ,9   
6205418,840,59,001,101,1988,06810,0   ,1   ,0   ,1   ,1   ,3 ,3   
6205418,840,59,001,101,1988,06882,26  ,4   ,14  ,14  ,0   ,14,58  
6205418,840,59,001,101,1988,07030,11  ,8   ,7   ,6   ,3   ,27,35  
6205418,840,59,001,101,1988,07040,1   ,0   ,0   ,1   ,3   ,4 ,5   
6205418,840,59,001,101,1988,07050,0   ,0   ,1   ,0   ,0   ,1 ,1   
6205418,840,59,001,101,1988,07180,0   ,0   ,0   ,0   ,1   ,1 ,1   
6205418,840,59,001,101,1988,07210,0   ,1   ,0   ,1   ,2   ,4 ,4   
6205418,840,59,001,101,1988,07310,0   ,0   ,0   ,0   ,1   ,1 ,1   
6205418,840,59,001,101,1988,07360,0   ,0   ,0   ,0   ,2   ,2 ,2   
6205418,840,59,001,101,1988,07510,0   ,0   ,0   ,1   ,0   ,1 ,1   
6205418,840,59,001,101,1988,07550,0   ,2   ,0   ,2   ,2   ,4 ,6   
6205418,840,59,001,101,1988,07610,18  ,19  ,20  ,10  ,9   ,32,76  
6210307,840,59,001,101,1989,01940,0   ,1   ,0   ,0   ,0   ,1 ,1   
6210307,840,59,001,101,1989,02010,0   ,0   ,0   ,1   ,0   ,1 ,1   
6210307,840,59,001,101,1989,02730,0   ,1   ,4   ,0   ,0   ,3 ,5   
6210307,840,59,001,101,1989,02890,3   ,1   ,1   ,1   ,2   ,8 ,8   
6210307,840,59,001,101,1989,03131,5   ,3   ,4   ,0   ,0   ,5 ,12  
6210307,840,59,001,101,1989,03160,5   ,23  ,19  ,5   ,1   ,24,53  
